id,棟別,樓層,站點,搬運超過未啟動時間,搬運未啟動台數,搬運輸出內文,烘烤超時,烘烤超時台數,烘烤超時內文,created_at
47814,K11,5F,3390,40分鐘,1,3390-T02: 93分</br>,40分鐘,0,N/A,2026-01-22 22:41:42
47898,K11,5F,3390,40分鐘,1,3390-K06: 49分</br>,40分鐘,0,N/A,2026-01-23 02:11:44
47919,K11,8F,3910,40分鐘,5,3910-807: 69分</br>3910-814: 69分</br>3910-815: 64分</br>3910-819: 47分</br>3910-812: 45分</br>,0,0,N/A,2026-01-23 02:41:44
47928,K21,8F,3190,60分鐘,1,3190-A02: 72分</br>,60分鐘,0,N/A,2026-01-23 03:11:44
47931,K11,8F,3910,40分鐘,1,3910-809: 41分</br>,0,0,N/A,2026-01-23 03:11:44
47970,K11,5F,3390,40分鐘,3,3390-404: 64分</br>3390-411: 80分</br>3390-K06: 61分</br>,40分鐘,0,N/A,2026-01-23 05:11:44
48006,K11,5F,3390,40分鐘,1,3390-409: 55分</br>,40分鐘,0,N/A,2026-01-23 06:41:43
48014,K25,8F,3260,60分鐘,2,3260-B01: 83分</br>3260-B04: 83分</br>,60分鐘,0,N/A,2026-01-23 06:41:43
48020,K11,8F,3260,60分鐘,2,3260-A08: 65分</br>3260-A15: 277分</br>,5.5H,0,N/A,2026-01-23 07:11:45
48044,K11,8F,3260,60分鐘,1,3260-A10: 66分</br>,5.5H,1,3260-A04: 354分</br>,2026-01-23 08:43:30
48056,K11,8F,3260,60分鐘,1,3260-A10: 96分</br>,5.5H,0,N/A,2026-01-23 09:11:44
48128,K11,8F,3260,60分鐘,1,3260-A02: 63分</br>,5.5H,0,N/A,2026-01-23 12:11:41
48141,K11,8F,3670,45分鐘,1,3670-824: 116分</br>,45分鐘,4,3670-816: 121分</br>3670-817: 126分</br>3670-823: 126分</br>3670-826: 126分</br>,2026-01-23 12:41:41
48164,K11,8F,3260,60分鐘,1,3260-A07: 70分</br>,5.5H,0,N/A,2026-01-23 13:41:41
48176,K11,8F,3260,60分鐘,2,3260-A10: 74分</br>3260-A11: 78分</br>,5.5H,0,N/A,2026-01-23 14:11:42
48186,K11,5F,3390,40分鐘,1,3390-411: 55分</br>,40分鐘,0,N/A,2026-01-23 14:41:41
48198,K11,5F,3390,40分鐘,1,3390-411: 85分</br>,40分鐘,0,N/A,2026-01-23 15:11:42
48207,K11,8F,3910,40分鐘,4,3910-820: 64分</br>3910-823: 51分</br>3910-804: 49分</br>3910-809: 47分</br>,0,0,N/A,2026-01-23 15:11:42
48208,K11,8F,4507,40分鐘,2,4507-806: 67分</br>4507-802: 56分</br>,0,0,N/A,2026-01-23 15:11:42
48210,K11,5F,3390,40分鐘,1,3390-411: 92分</br>,40分鐘,0,N/A,2026-01-23 15:41:40
48218,K25,8F,3260,60分鐘,1,3260-B17: 62分</br>,60分鐘,0,N/A,2026-01-23 15:41:40
48219,K11,8F,3910,40分鐘,5,3910-823: 80分</br>3910-804: 79分</br>3910-809: 77分</br>3910-820: 74分</br>3910-816: 69分</br>,0,0,N/A,2026-01-23 15:41:40
48220,K11,8F,4507,40分鐘,2,4507-806: 97分</br>4507-802: 81分</br>,0,0,N/A,2026-01-23 15:41:40
48222,K11,5F,3390,40分鐘,1,3390-K03: 52分</br>,40分鐘,0,N/A,2026-01-23 16:11:43
48234,K11,5F,3390,40分鐘,2,3390-411: 158分</br>3390-K03: 82分</br>,40分鐘,0,N/A,2026-01-23 16:41:41
48236,K11,8F,3260,60分鐘,1,3260-A04: 76分</br>,5.5H,0,N/A,2026-01-23 16:41:41
48246,K11,5F,3390,40分鐘,1,3390-K03: 120分</br>,40分鐘,0,N/A,2026-01-23 17:41:41
48248,K11,8F,3260,60分鐘,1,3260-A02: 63分</br>,5.5H,0,N/A,2026-01-23 17:41:41
48284,K11,8F,3260,60分鐘,2,3260-A17: 80分</br>3260-A22: 79分</br>,5.5H,1,3260-A11: 378分</br>,2026-01-23 19:11:41
48296,K11,8F,3260,60分鐘,2,3260-A17: 110分</br>3260-A22: 109分</br>,5.5H,2,3260-A01: 334分</br>3260-A11: 408分</br>,2026-01-23 19:41:40
48320,K11,8F,3260,60分鐘,1,3260-A15: 92分</br>,5.5H,1,3260-A14: 332分</br>,2026-01-23 20:41:41
48330,K11,5F,3390,40分鐘,1,3390-404: 61分</br>,40分鐘,0,N/A,2026-01-23 21:11:40
48332,K11,8F,3260,60分鐘,1,3260-A01: 66分</br>,5.5H,2,3260-A04: 346分</br>3260-A14: 362分</br>,2026-01-23 21:11:40
48342,K11,5F,3390,40分鐘,4,3390-404: 50分</br>3390-K03: 45分</br>3390-K06: 49分</br>3390-T02: 56分</br>,40分鐘,0,N/A,2026-01-23 21:41:40
48344,K11,8F,3260,60分鐘,1,3260-A09: 72分</br>,5.5H,2,3260-A04: 376分</br>3260-A21: 348分</br>,2026-01-23 21:41:40
48356,K11,8F,3260,60分鐘,1,3260-A03: 62分</br>,5.5H,0,N/A,2026-01-23 22:11:41
48366,K11,5F,3390,40分鐘,4,3390-404: 46分</br>3390-405: 45分</br>3390-K03: 44分</br>3390-K06: 45分</br>,40分鐘,0,N/A,2026-01-23 22:41:40
48414,K11,5F,3390,40分鐘,2,3390-404: 45分</br>3390-K03: 42分</br>,40分鐘,0,N/A,2026-01-24 00:41:41
48498,K11,5F,3390,40分鐘,2,3390-K03: 57分</br>3390-K06: 46分</br>,40分鐘,0,N/A,2026-01-24 04:11:41
48500,K11,8F,3260,60分鐘,1,3260-A21: 68分</br>,5.5H,0,N/A,2026-01-24 04:11:41
48510,K11,5F,3390,40分鐘,2,3390-409: 48分</br>3390-K06: 49分</br>,40分鐘,0,N/A,2026-01-24 04:41:40
48512,K11,8F,3260,60分鐘,4,3260-A09: 79分</br>3260-A14: 81分</br>3260-A17: 65分</br>3260-A21: 99分</br>,5.5H,0,N/A,2026-01-24 04:41:40
48522,K11,5F,3390,40分鐘,7,3390-404: 52分</br>3390-405: 62分</br>3390-409: 55分</br>3390-411: 45分</br>3390-K03: 65分</br>3390-T01: 66分</br>3390-T02: 47分</br>,40分鐘,0,N/A,2026-01-24 05:11:41
48524,K11,8F,3260,60分鐘,4,3260-A09: 109分</br>3260-A14: 112分</br>3260-A17: 95分</br>3260-A21: 130分</br>,5.5H,0,N/A,2026-01-24 05:11:41
48534,K11,5F,3390,40分鐘,1,3390-T01: 96分</br>,40分鐘,0,N/A,2026-01-24 05:41:41
48536,K11,8F,3260,60分鐘,2,3260-A04: 87分</br>3260-A17: 125分</br>,5.5H,0,N/A,2026-01-24 05:41:41
48546,K11,5F,3390,40分鐘,1,3390-T01: 126分</br>,40分鐘,0,N/A,2026-01-24 06:11:41
48584,K11,8F,3260,60分鐘,2,3260-A02: 68分</br>3260-A11: 72分</br>,5.5H,0,N/A,2026-01-24 07:41:40
48596,K11,8F,3260,60分鐘,1,3260-A03: 68分</br>,5.5H,0,N/A,2026-01-24 08:11:41
48608,K11,8F,3260,60分鐘,1,3260-A03: 68分</br>,5.5H,0,N/A,2026-01-24 08:34:54
48620,K11,8F,3260,60分鐘,1,3260-A03: 68分</br>,5.5H,0,N/A,2026-01-24 09:04:54
48632,K11,8F,3260,60分鐘,1,3260-A03: 68分</br>,5.5H,0,N/A,2026-01-24 09:34:53
48644,K11,8F,3260,60分鐘,1,3260-A09: 64分</br>,5.5H,1,3260-A04: 358分</br>,2026-01-24 10:11:41
48656,K11,8F,3260,60分鐘,1,3260-A09: 64分</br>,5.5H,1,3260-A04: 358分</br>,2026-01-24 10:34:54
48702,K11,5F,3390,40分鐘,1,3390-409: 42分</br>,40分鐘,0,N/A,2026-01-24 12:41:40
48738,K11,5F,3390,40分鐘,3,3390-411: 45分</br>3390-K03: 41分</br>3390-K06: 42分</br>,40分鐘,0,N/A,2026-01-24 14:11:40
48750,K11,5F,3390,40分鐘,3,3390-409: 65分</br>3390-411: 42分</br>3390-K06: 62分</br>,40分鐘,0,N/A,2026-01-24 14:41:41
48752,K11,8F,3260,60分鐘,1,3260-A11: 65分</br>,5.5H,0,N/A,2026-01-24 14:41:41
48762,K11,5F,3390,40分鐘,2,3390-405: 60分</br>3390-409: 44分</br>,40分鐘,0,N/A,2026-01-24 15:11:41
48776,K11,8F,3260,60分鐘,1,3260-A09: 90分</br>,5.5H,0,N/A,2026-01-24 15:41:41
48798,K11,5F,3390,40分鐘,1,3390-409: 48分</br>,40分鐘,0,N/A,2026-01-24 16:41:41
48800,K11,8F,3260,60分鐘,2,3260-A01: 85分</br>3260-A07: 62分</br>,5.5H,1,3260-A04: 337分</br>,2026-01-24 16:41:41
48810,K11,5F,3390,40分鐘,1,3390-409: 44分</br>,40分鐘,0,N/A,2026-01-24 17:11:41
48812,K11,8F,3260,60分鐘,2,3260-A07: 92分</br>3260-A10: 61分</br>,5.5H,0,N/A,2026-01-24 17:11:41
48824,K11,8F,3260,60分鐘,1,3260-A10: 115分</br>,5.5H,0,N/A,2026-01-24 17:41:41
48836,K11,8F,3260,60分鐘,2,3260-A04: 67分</br>3260-A15: 78分</br>,5.5H,0,N/A,2026-01-24 18:11:41
48848,K11,8F,3260,60分鐘,1,3260-A02: 64分</br>,5.5H,0,N/A,2026-01-24 18:41:42
48867,K11,8F,3910,40分鐘,3,3910-823: 56分</br>3910-817: 53分</br>3910-801: 47分</br>,0,0,N/A,2026-01-24 19:11:41
48878,K25,8F,3260,60分鐘,3,3260-B01: 94分</br>3260-B02: 94分</br>3260-B03: 94分</br>,60分鐘,0,N/A,2026-01-24 19:41:41
48884,K11,8F,3260,60分鐘,1,3260-A19: 64分</br>,5.5H,0,N/A,2026-01-24 20:11:41
48891,K11,8F,3910,40分鐘,3,3910-807: 53分</br>3910-817: 53分</br>3910-818: 50分</br>,0,0,N/A,2026-01-24 20:11:41
48892,K11,8F,4507,40分鐘,2,4507-802: 52分</br>4507-806: 52分</br>,0,0,N/A,2026-01-24 20:11:41
48894,K11,5F,3390,40分鐘,1,3390-409: 47分</br>,40分鐘,0,N/A,2026-01-24 20:41:41
48896,K11,8F,3260,60分鐘,1,3260-A03: 72分</br>,5.5H,0,N/A,2026-01-24 20:41:41
48903,K11,8F,3910,40分鐘,3,3910-807: 83分</br>3910-817: 83分</br>3910-818: 80分</br>,0,0,N/A,2026-01-24 20:41:41
48904,K11,8F,4507,40分鐘,1,4507-802: 82分</br>,0,0,N/A,2026-01-24 20:41:41
48915,K11,8F,3910,40分鐘,3,3910-807: 113分</br>3910-817: 113分</br>3910-818: 110分</br>,0,0,N/A,2026-01-24 21:11:41
48916,K11,8F,4507,40分鐘,1,4507-802: 112分</br>,0,0,N/A,2026-01-24 21:11:41
48927,K11,8F,3910,40分鐘,3,3910-807: 143分</br>3910-817: 143分</br>3910-818: 140分</br>,0,0,N/A,2026-01-24 21:41:41
48928,K11,8F,4507,40分鐘,1,4507-802: 142分</br>,0,0,N/A,2026-01-24 21:41:41
48930,K11,5F,3390,40分鐘,2,3390-404: 51分</br>3390-409: 47分</br>,40分鐘,0,N/A,2026-01-24 22:11:41
48939,K11,8F,3910,40分鐘,3,3910-807: 173分</br>3910-817: 173分</br>3910-818: 170分</br>,0,0,N/A,2026-01-24 22:11:41
48940,K11,8F,4507,40分鐘,1,4507-802: 172分</br>,0,0,N/A,2026-01-24 22:11:41
48942,K11,5F,3390,40分鐘,4,3390-409: 58分</br>3390-411: 65分</br>3390-K06: 67分</br>3390-T02: 53分</br>,40分鐘,0,N/A,2026-01-24 22:41:41
48951,K11,8F,3910,40分鐘,3,3910-807: 203分</br>3910-817: 203分</br>3910-818: 200分</br>,0,0,N/A,2026-01-24 22:41:41
48952,K11,8F,4507,40分鐘,1,4507-802: 202分</br>,0,0,N/A,2026-01-24 22:41:41
48954,K11,5F,3390,40分鐘,6,3390-404: 64分</br>3390-405: 81分</br>3390-409: 68分</br>3390-411: 79分</br>3390-K03: 50分</br>3390-K06: 96分</br>,40分鐘,0,N/A,2026-01-24 23:11:41
48963,K11,8F,3910,40分鐘,2,3910-807: 233分</br>3910-818: 230分</br>,0,0,N/A,2026-01-24 23:11:41
48964,K11,8F,4507,40分鐘,1,4507-802: 232分</br>,0,0,N/A,2026-01-24 23:11:41
48966,K11,5F,3390,40分鐘,5,3390-404: 94分</br>3390-K03: 80分</br>3390-K06: 59分</br>3390-T01: 79分</br>3390-T02: 77分</br>,40分鐘,0,N/A,2026-01-24 23:41:42
48975,K11,8F,3910,40分鐘,2,3910-807: 263分</br>3910-818: 260分</br>,0,0,N/A,2026-01-24 23:41:42
48976,K11,8F,4507,40分鐘,1,4507-802: 262分</br>,0,0,N/A,2026-01-24 23:41:42
48978,K11,5F,3390,40分鐘,6,3390-404: 42分</br>3390-405: 50分</br>3390-409: 44分</br>3390-411: 58分</br>3390-K06: 61分</br>3390-T02: 75分</br>,40分鐘,0,N/A,2026-01-25 00:11:41
48987,K11,8F,3910,40分鐘,1,3910-818: 290分</br>,0,0,N/A,2026-01-25 00:11:41
48988,K11,8F,4507,40分鐘,1,4507-802: 292分</br>,0,0,N/A,2026-01-25 00:11:41
48990,K11,5F,3390,40分鐘,4,3390-409: 74分</br>3390-411: 88分</br>3390-K03: 50分</br>3390-K06: 91分</br>,40分鐘,0,N/A,2026-01-25 00:41:41
48992,K11,8F,3260,60分鐘,1,3260-A11: 83分</br>,5.5H,0,N/A,2026-01-25 00:41:41
48999,K11,8F,3910,40分鐘,1,3910-818: 320分</br>,0,0,N/A,2026-01-25 00:41:41
49000,K11,8F,4507,40分鐘,1,4507-802: 322分</br>,0,0,N/A,2026-01-25 00:41:41
49002,K11,5F,3390,40分鐘,3,3390-409: 129分</br>3390-411: 118分</br>3390-T01: 76分</br>,40分鐘,0,N/A,2026-01-25 01:11:41
49014,K11,5F,3390,40分鐘,1,3390-K06: 67分</br>,40分鐘,0,N/A,2026-01-25 01:41:41
49022,K25,8F,3260,60分鐘,1,3260-B19: 86分</br>,60分鐘,0,N/A,2026-01-25 01:41:41
49026,K11,5F,3390,40分鐘,1,3390-409: 45分</br>,40分鐘,0,N/A,2026-01-25 02:11:42
49040,K11,8F,3260,60分鐘,2,3260-A04: 78分</br>3260-A09: 85分</br>,5.5H,0,N/A,2026-01-25 02:41:41
49052,K11,8F,3260,60分鐘,1,3260-A04: 108分</br>,5.5H,0,N/A,2026-01-25 03:11:41
49076,K11,8F,3260,60分鐘,1,3260-A22: 71分</br>,5.5H,0,N/A,2026-01-25 04:11:41
49086,K11,5F,3390,40分鐘,2,3390-404: 48分</br>3390-405: 41分</br>,40分鐘,0,N/A,2026-01-25 04:41:41
49088,K11,8F,3260,60分鐘,1,3260-A22: 101分</br>,5.5H,0,N/A,2026-01-25 04:41:41
49098,K11,5F,3390,40分鐘,1,3390-405: 71分</br>,40分鐘,0,N/A,2026-01-25 05:11:41
49100,K11,8F,3260,60分鐘,1,3260-A15: 83分</br>,5.5H,0,N/A,2026-01-25 05:11:41
49110,K11,5F,3390,40分鐘,1,3390-T01: 47分</br>,40分鐘,0,N/A,2026-01-25 05:41:41
49122,K11,5F,3390,40分鐘,3,3390-411: 59分</br>3390-K06: 64分</br>3390-T01: 77分</br>,40分鐘,0,N/A,2026-01-25 06:11:42
49148,K11,8F,3260,60分鐘,1,3260-A14: 63分</br>,5.5H,1,3260-A04: 348分</br>,2026-01-25 07:11:41
49160,K11,8F,3260,60分鐘,2,3260-A14: 93分</br>3260-A17: 66分</br>,5.5H,1,3260-A04: 378分</br>,2026-01-25 07:41:40
49172,K11,8F,3260,60分鐘,2,3260-A14: 123分</br>3260-A19: 69分</br>,5.5H,0,N/A,2026-01-25 08:11:41
49184,K11,8F,3260,60分鐘,2,3260-A13: 68分</br>3260-A16: 84分</br>,5.5H,0,N/A,2026-01-25 08:41:42
49196,K11,8F,3260,60分鐘,2,3260-A13: 98分</br>3260-A22: 69分</br>,5.5H,0,N/A,2026-01-25 09:11:42
49256,K11,8F,3260,60分鐘,1,3260-A09: 63分</br>,5.5H,1,3260-A14: 333分</br>,2026-01-25 11:41:41
49262,K25,8F,3260,60分鐘,1,3260-B18: 63分</br>,60分鐘,0,N/A,2026-01-25 11:41:41
49268,K11,8F,3260,60分鐘,1,3260-A01: 65分</br>,5.5H,1,3260-A14: 363分</br>,2026-01-25 12:11:41
49275,K11,8F,3910,40分鐘,1,3910-801: 40分</br>,0,0,N/A,2026-01-25 12:11:41
49292,K11,8F,3260,60分鐘,1,3260-A04: 286分</br>,5.5H,1,3260-A13: 338分</br>,2026-01-25 13:11:39
49304,K11,8F,3260,60分鐘,1,3260-A16: 67分</br>,5.5H,0,N/A,2026-01-25 13:41:41
49347,K11,8F,3910,40分鐘,2,3910-819: 56分</br>3910-817: 53分</br>,0,0,N/A,2026-01-25 15:11:41
49364,K11,8F,3260,60分鐘,1,3260-A21: 62分</br>,5.5H,1,3260-A09: 333分</br>,2026-01-25 16:11:41
49376,K11,8F,3260,60分鐘,1,3260-A07: 66分</br>,5.5H,1,3260-A09: 363分</br>,2026-01-25 16:41:40
49388,K11,8F,3260,60分鐘,1,3260-A01: 77分</br>,5.5H,0,N/A,2026-01-25 17:11:44
49389,K11,8F,3670,45分鐘,1,3670-817: 46分</br>,45分鐘,0,N/A,2026-01-25 17:11:44
49400,K11,8F,3260,60分鐘,2,3260-A10: 70分</br>3260-A17: 67分</br>,5.5H,0,N/A,2026-01-25 17:41:41
49407,K11,8F,3910,40分鐘,1,3910-811: 54分</br>,0,0,N/A,2026-01-25 17:41:41
49410,K11,5F,3390,40分鐘,1,3390-K06: 54分</br>,40分鐘,0,N/A,2026-01-25 18:11:41
49412,K11,8F,3260,60分鐘,3,3260-A09: 71分</br>3260-A10: 100分</br>3260-A14: 78分</br>,5.5H,0,N/A,2026-01-25 18:11:41
49419,K11,8F,3910,40分鐘,1,3910-811: 84分</br>,0,0,N/A,2026-01-25 18:11:41
49424,K11,8F,3260,60分鐘,1,3260-A03: 74分</br>,5.5H,0,N/A,2026-01-25 18:41:41
49430,K25,8F,3260,60分鐘,1,3260-B19: 61分</br>,60分鐘,0,N/A,2026-01-25 18:41:41
49431,K11,8F,3910,40分鐘,1,3910-811: 114分</br>,0,0,N/A,2026-01-25 18:41:41
49434,K11,5F,3390,40分鐘,1,3390-K06: 41分</br>,40分鐘,0,N/A,2026-01-25 19:11:42
49443,K11,8F,3910,40分鐘,1,3910-811: 144分</br>,0,0,N/A,2026-01-25 19:11:42
49455,K11,8F,3910,40分鐘,1,3910-825: 42分</br>,0,0,N/A,2026-01-25 19:41:40
49491,K11,8F,3910,40分鐘,1,3910-801: 56分</br>,0,0,N/A,2026-01-25 21:11:42
49503,K11,8F,3910,40分鐘,4,3910-801: 86分</br>3910-812: 67分</br>3910-819: 61分</br>3910-816: 41分</br>,0,0,N/A,2026-01-25 21:41:41
49520,K11,8F,3260,60分鐘,1,3260-A10: 76分</br>,5.5H,0,N/A,2026-01-25 22:41:41
49530,K11,5F,3390,40分鐘,1,3390-411: 48分</br>,40分鐘,0,N/A,2026-01-25 23:11:42
49542,K11,5F,3390,40分鐘,1,3390-411: 48分</br>,40分鐘,0,N/A,2026-01-25 23:34:55
49662,K11,5F,3390,40分鐘,1,3390-K06: 53分</br>,40分鐘,0,N/A,2026-01-26 04:41:41
49674,K11,5F,3390,40分鐘,1,3390-405: 63分</br>,40分鐘,0,N/A,2026-01-26 05:12:12
49730,K25,8F,3260,60分鐘,2,3260-B01: 84分</br>3260-B09: 84分</br>,60分鐘,0,N/A,2026-01-26 07:11:42
49766,K25,8F,3260,60分鐘,1,3260-B28: 63分</br>,60分鐘,0,N/A,2026-01-26 09:11:43
49772,K11,8F,3260,60分鐘,1,3260-A14: 84分</br>,5.5H,0,N/A,2026-01-26 09:41:41
49778,K25,8F,3260,60分鐘,1,3260-B28: 93分</br>,60分鐘,0,N/A,2026-01-26 09:41:41
49784,K11,8F,3260,60分鐘,3,3260-A09: 62分</br>3260-A10: 69分</br>3260-A14: 114分</br>,5.5H,0,N/A,2026-01-26 10:11:43
49796,K11,8F,3260,60分鐘,1,3260-A09: 92分</br>,5.5H,0,N/A,2026-01-26 10:41:42
49806,K11,5F,3390,40分鐘,1,3390-K03: 51分</br>,40分鐘,0,N/A,2026-01-26 11:11:43
49808,K11,8F,3260,60分鐘,2,3260-A14: 86分</br>3260-A15: 88分</br>,5.5H,0,N/A,2026-01-26 11:11:43
49844,K11,8F,3260,60分鐘,2,3260-A03: 65分</br>3260-A17: 85分</br>,5.5H,1,3260-A04: 358分</br>,2026-01-26 12:41:42
49856,K11,8F,3260,60分鐘,2,3260-A03: 65分</br>3260-A17: 85分</br>,5.5H,1,3260-A04: 358分</br>,2026-01-26 13:05:12
49904,K11,8F,3260,60分鐘,1,3260-A10: 69分</br>,5.5H,0,N/A,2026-01-26 15:11:42
49926,K11,5F,3390,40分鐘,1,3390-411: 51分</br>,40分鐘,0,N/A,2026-01-26 16:11:42
49928,K11,8F,3260,60分鐘,2,3260-A01: 75分</br>3260-A10: 129分</br>,5.5H,0,N/A,2026-01-26 16:11:42
49940,K11,8F,3260,60分鐘,2,3260-A01: 105分</br>3260-A10: 159分</br>,5.5H,1,3260-A02: 331分</br>,2026-01-26 16:41:41
49947,K11,8F,3910,40分鐘,13,3910-805: 54分</br>3910-807: 52分</br>3910-820: 52分</br>3910-824: 52分</br>3910-813: 49分</br>3910-823: 49分</br>3910-825: 49分</br>3910-808: 47分</br>3910-816: 47分</br>3910-801: 46分</br>3910-803: 45分</br>3910-809: 42分</br>3910-815: 42分</br>,0,0,N/A,2026-01-26 16:41:41
49948,K11,8F,4507,40分鐘,1,4507-803: 48分</br>,0,0,N/A,2026-01-26 16:41:41
49952,K11,8F,3260,60分鐘,2,3260-A01: 105分</br>3260-A10: 159分</br>,5.5H,1,3260-A02: 331分</br>,2026-01-26 17:34:54
49964,K11,8F,3260,60分鐘,2,3260-A01: 195分</br>3260-A17: 63分</br>,5.5H,1,3260-A03: 396分</br>,2026-01-26 18:11:42
49974,K11,5F,3390,40分鐘,1,3390-K06: 42分</br>,40分鐘,0,N/A,2026-01-26 18:41:41
49976,K11,8F,3260,60分鐘,2,3260-A02: 85分</br>3260-A08: 61分</br>,5.5H,1,3260-A03: 425分</br>,2026-01-26 18:41:41
49988,K11,8F,3260,60分鐘,2,3260-A02: 115分</br>3260-A08: 91分</br>,5.5H,1,3260-A03: 456分</br>,2026-01-26 19:11:43
49995,K11,8F,3910,40分鐘,3,3910-801: 42分</br>3910-820: 42分</br>3910-823: 42分</br>,0,0,N/A,2026-01-26 19:11:43
49998,K11,5F,3390,40分鐘,1,3390-409: 45分</br>,40分鐘,0,N/A,2026-01-26 19:41:41
50000,K11,8F,3260,60分鐘,2,3260-A02: 145分</br>3260-A08: 121分</br>,5.5H,2,3260-A03: 485分</br>3260-A10: 339分</br>,2026-01-26 19:41:41
50007,K11,8F,3910,40分鐘,1,3910-820: 72分</br>,0,0,N/A,2026-01-26 19:41:41
50012,K11,8F,3260,60分鐘,5,3260-A02: 175分</br>3260-A04: 84分</br>3260-A07: 78分</br>3260-A08: 151分</br>3260-A11: 76分</br>,5.5H,3,3260-A03: 515分</br>3260-A09: 351分</br>3260-A10: 369分</br>,2026-01-26 20:11:42
50019,K11,8F,3910,40分鐘,1,3910-820: 102分</br>,0,0,N/A,2026-01-26 20:11:42
50024,K11,8F,3260,60分鐘,4,3260-A04: 114分</br>3260-A07: 108分</br>3260-A08: 181分</br>3260-A11: 105分</br>,5.5H,4,3260-A01: 345分</br>3260-A03: 545分</br>3260-A09: 381分</br>3260-A10: 399分</br>,2026-01-26 20:41:41
50031,K11,8F,3910,40分鐘,1,3910-820: 132分</br>,0,0,N/A,2026-01-26 20:41:41
50034,K11,5F,3390,40分鐘,1,3390-K06: 41分</br>,40分鐘,0,N/A,2026-01-26 21:11:43
50036,K11,8F,3260,60分鐘,3,3260-A04: 144分</br>3260-A07: 138分</br>3260-A11: 136分</br>,5.5H,3,3260-A01: 375分</br>3260-A09: 411分</br>3260-A10: 429分</br>,2026-01-26 21:11:43
50043,K11,8F,3910,40分鐘,1,3910-820: 162分</br>,0,0,N/A,2026-01-26 21:11:43
50048,K11,8F,3260,60分鐘,4,3260-A04: 174分</br>3260-A07: 168分</br>3260-A11: 166分</br>3260-A14: 79分</br>,5.5H,3,3260-A01: 405分</br>3260-A10: 459分</br>3260-A16: 343分</br>,2026-01-26 21:41:41
50055,K11,8F,3910,40分鐘,7,3910-820: 192分</br>3910-817: 47分</br>3910-815: 46分</br>3910-823: 45分</br>3910-808: 44分</br>3910-801: 43分</br>3910-809: 42分</br>,0,0,N/A,2026-01-26 21:41:41
50056,K11,8F,4507,40分鐘,3,4507-804: 47分</br>4507-802: 45分</br>4507-806: 44分</br>,0,0,N/A,2026-01-26 21:41:41
50079,K11,8F,3910,40分鐘,14,3910-820: 252分</br>3910-817: 107分</br>3910-804: 93分</br>3910-823: 93分</br>3910-805: 88分</br>3910-807: 88分</br>3910-825: 88分</br>3910-803: 86分</br>3910-811: 86分</br>3910-816: 86分</br>3910-814: 85分</br>3910-819: 85分</br>3910-818: 78分</br>3910-813: 76分</br>,0,0,N/A,2026-01-26 22:41:41
50080,K11,8F,4507,40分鐘,5,4507-804: 107分</br>4507-802: 105分</br>4507-806: 104分</br>4507-801: 58分</br>4507-805: 58分</br>,0,0,N/A,2026-01-26 22:41:41
50091,K11,8F,3910,40分鐘,1,3910-820: 282分</br>,0,0,N/A,2026-01-26 23:11:44
50094,K11,5F,3390,40分鐘,6,3390-404: 54分</br>3390-405: 55分</br>3390-409: 53分</br>3390-411: 46分</br>3390-K03: 59分</br>3390-T02: 48分</br>,40分鐘,0,N/A,2026-01-26 23:41:41
50096,K11,8F,3260,60分鐘,1,3260-A10: 77分</br>,5.5H,2,3260-A02: 385分</br>3260-A08: 361分</br>,2026-01-26 23:41:41
50103,K11,8F,3910,40分鐘,1,3910-820: 311分</br>,0,0,N/A,2026-01-26 23:41:41
50106,K11,5F,3390,40分鐘,3,3390-405: 72分</br>3390-409: 46分</br>3390-K06: 74分</br>,40分鐘,0,N/A,2026-01-27 00:11:44
50108,K11,8F,3260,60分鐘,1,3260-A01: 74分</br>,5.5H,1,3260-A08: 391分</br>,2026-01-27 00:11:44
50115,K11,8F,3910,40分鐘,1,3910-820: 342分</br>,0,0,N/A,2026-01-27 00:11:44
50118,K11,5F,3390,40分鐘,3,3390-405: 72分</br>3390-409: 46分</br>3390-K06: 74分</br>,40分鐘,0,N/A,2026-01-27 00:34:55
50120,K11,8F,3260,60分鐘,1,3260-A01: 74分</br>,5.5H,1,3260-A08: 391分</br>,2026-01-27 00:34:55
50127,K11,8F,3910,40分鐘,1,3910-820: 365分</br>,0,0,N/A,2026-01-27 00:34:55
50130,K11,5F,3390,40分鐘,1,3390-T01: 43分</br>,40分鐘,0,N/A,2026-01-27 01:11:44
50139,K11,8F,3910,40分鐘,1,3910-820: 402分</br>,0,0,N/A,2026-01-27 01:11:44
50144,K11,8F,3260,60分鐘,1,3260-A14: 319分</br>,5.5H,2,3260-A04: 414分</br>3260-A11: 406分</br>,2026-01-27 01:41:42
50151,K11,8F,3910,40分鐘,1,3910-820: 432分</br>,0,0,N/A,2026-01-27 01:41:42
50163,K11,8F,3910,40分鐘,1,3910-820: 462分</br>,0,0,N/A,2026-01-27 02:11:44
50166,K11,5F,3390,40分鐘,2,3390-K03: 49分</br>3390-T02: 46分</br>,40分鐘,0,N/A,2026-01-27 02:41:42
50175,K11,8F,3910,40分鐘,1,3910-820: 492分</br>,0,0,N/A,2026-01-27 02:41:42
50180,K11,8F,3260,60分鐘,1,3260-A11: 66分</br>,5.5H,0,N/A,2026-01-27 03:11:43
50187,K11,8F,3910,40分鐘,1,3910-820: 522分</br>,0,0,N/A,2026-01-27 03:11:43
