id,building,floor,station,status,source_type,received_at
75494,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:32:10
75495,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:32:29
75496,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:32:43
75497,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:33:01
75498,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:33:13
75499,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:33:32
75500,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:33:46
75501,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:34:06
75502,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:34:19
75503,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:34:39
75504,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:34:52
75505,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:35:11
75506,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:35:25
75507,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:35:45
75508,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:35:58
75509,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:36:17
75510,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:36:30
75511,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:36:50
75512,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:37:03
75513,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:37:22
75514,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:37:35
75515,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:37:55
75516,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:38:09
75517,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:38:28
75518,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:38:41
75519,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:39:00
75520,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:39:14
75521,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:39:32
75522,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:39:48
75523,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:40:06
75524,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:40:21
75525,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:40:39
75526,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:40:54
75527,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:41:11
75528,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:41:25
75529,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:41:42
75530,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:41:55
75531,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:42:16
75532,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:42:30
75533,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:42:47
75534,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:43:01
75535,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:43:20
75536,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:43:34
75537,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:43:52
75538,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:44:04
75539,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:44:23
75540,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:44:35
75541,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:44:54
75542,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:45:08
75543,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:45:26
75544,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:45:39
75545,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:45:57
75546,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:46:13
75547,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:46:33
75548,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:46:42
75549,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:47:02
75550,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:47:15
75551,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:47:36
75552,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:47:48
75553,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:48:09
75554,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:48:21
75555,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:48:44
75556,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:48:56
75557,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:49:19
75558,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:49:27
75559,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:49:54
75560,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:50:02
75561,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:50:25
75562,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:50:33
75563,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:50:59
75564,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:51:04
75565,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:51:30
75566,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:51:34
75567,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:52:03
75568,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:52:07
75569,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:52:34
75570,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:52:39
75571,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:53:04
75572,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:53:11
75573,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:53:35
75574,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:53:41
75575,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:54:08
75576,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:54:14
75577,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:54:40
75578,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:54:45
75579,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:55:12
75580,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:55:18
75581,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:55:46
75582,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:55:53
75583,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:56:18
75584,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:56:27
75585,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:56:51
75586,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:56:59
75587,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:57:23
75588,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:57:35
75589,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:57:56
75590,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:58:08
75591,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:58:30
75592,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:58:39
75593,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:59:01
75594,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 00:59:12
75595,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:59:35
75596,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 00:59:45
75597,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:00:08
75598,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:00:15
75599,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:00:40
75600,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:00:48
75601,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:01:11
75602,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:01:19
75603,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:01:43
75604,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:01:52
75605,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:02:15
75606,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:02:24
75607,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:02:48
75608,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:02:55
75609,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:03:19
75610,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:03:30
75611,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:03:55
75612,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:04:04
75613,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:04:28
75614,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:04:36
75615,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:05:00
75616,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:05:09
75617,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:05:33
75618,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:05:43
75619,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:06:03
75620,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:06:15
75621,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:06:34
75622,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:06:46
75623,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:07:07
75624,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:07:19
75625,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:07:37
75626,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:07:52
75627,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:08:09
75628,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:08:23
75629,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:08:40
75630,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:08:54
75631,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:09:12
75632,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:09:26
75633,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:09:44
75634,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:09:59
75635,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:10:17
75636,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:10:30
75637,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:10:50
75638,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:11:03
75639,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:11:22
75640,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:11:35
75641,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:11:54
75642,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:12:07
75643,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:12:29
75644,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:12:41
75645,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:13:00
75646,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:13:15
75647,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:13:32
75648,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:13:47
75649,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:14:05
75650,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:14:19
75651,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:14:37
75652,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:14:53
75653,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:15:12
75654,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:15:27
75655,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:15:44
75656,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:15:59
75657,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:16:17
75658,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:16:33
75659,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:16:49
75660,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:17:03
75661,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:17:23
75662,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:17:37
75663,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:17:57
75664,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:18:10
75665,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:18:30
75666,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:18:45
75667,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:19:02
75668,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:19:16
75669,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:19:35
75670,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:19:51
75671,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:20:09
75672,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:20:24
75673,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:20:40
75674,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:20:57
75675,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:21:12
75676,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:21:28
75677,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:21:45
75678,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:22:03
75679,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:22:17
75680,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:22:34
75681,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:22:48
75682,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:23:07
75683,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:23:22
75684,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:23:39
75685,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:23:51
75686,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:24:11
75687,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:24:25
75688,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:24:41
75689,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:24:55
75690,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:25:12
75691,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:25:30
75692,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:25:46
75693,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:26:01
75694,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:26:17
75695,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:26:34
75696,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:26:47
75697,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-20 01:26:50
75698,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:27:03
75699,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:27:19
75700,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:27:35
75701,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:27:53
75702,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:28:10
75703,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:28:24
75704,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:28:44
75705,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:28:55
75706,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-20 01:29:09
75707,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:29:15
75708,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-20 01:29:17
75709,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:29:26
75710,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:29:48
75711,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:29:58
75712,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:30:21
75713,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:30:31
75714,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:30:52
75715,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:31:02
75716,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-20 01:31:03
75717,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-20 01:31:18
75718,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:31:21
75719,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:31:35
75720,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:31:57
75721,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:32:07
75722,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:32:28
75723,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:32:39
75724,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:33:00
75725,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-20 01:33:04
75726,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:33:11
75727,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:33:33
75728,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:33:45
75729,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:34:07
75730,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:34:17
75731,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:34:40
75732,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:34:51
75733,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:35:12
75734,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:35:26
75735,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-20 01:35:45
75736,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:35:46
75737,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:35:59
75738,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-20 01:36:16
75739,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:36:19
75740,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-20 01:36:29
75741,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:36:31
75742,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:36:56
75743,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-20 01:37:01
75744,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:37:08
75745,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:37:27
75746,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-20 01:37:40
75747,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-20 01:38:01
